308730,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:51:51.762Z"""
308731,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:51:51.805Z"""
308732,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:51:56.810Z"""
308733,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:01.815Z"""
308734,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:06.820Z"""
308735,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:11.825Z"""
308736,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:16.830Z"""
308737,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:21.835Z"""
308738,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:26.840Z"""
308739,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:31.845Z"""
308740,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:36.850Z"""
308741,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:41.855Z"""
308742,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:46.860Z"""
308742,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:51.762Z"""
308743,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:51.865Z"""
308744,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:52:56.870Z"""
308745,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:01.875Z"""
308746,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:06.880Z"""
308747,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:11.885Z"""
308748,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:16.890Z"""
308749,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:21.895Z"""
308750,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:26.900Z"""
308751,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:31.905Z"""
308752,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:36.910Z"""
308753,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:41.915Z"""
308754,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:46.920Z"""
308754,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:51.762Z"""
308755,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:51.925Z"""
308756,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:53:56.930Z"""
308757,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:01.935Z"""
308758,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:06.940Z"""
308759,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:11.945Z"""
308760,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:16.950Z"""
308761,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:21.955Z"""
308762,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:26.960Z"""
308763,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:31.965Z"""
308764,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:36.970Z"""
308765,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:41.975Z"""
308766,EK1_A32LD0/PCGAPC1.CntVal1.actVal:BCR,"""2025-04-24T12:54:46.980Z"""
